zone_id,week_start,flood_event_count_24m,avg_event_rainfall_mm,max_event_rainfall_mm,curfew_count_qtr,avg_curfew_hours,power_outage_count_month,avg_power_outage_hours,traffic_disruption_hours_week,disruption_days_month,proximity_river_km,coastal_exposure_index,elevation_m,adjacent_zone_risk_prev_week,historical_risk_score
zone_16,2025-04-26,0,104.241,123.393,0,2.964,2,2.294,9.585,8,11.058,0.124,19.882,97.232,98.0
zone_16,2025-05-03,1,89.591,115.464,1,2.287,3,3.08,9.808,3,11.058,0.124,19.882,92.822,98.0
zone_16,2025-05-10,2,85.259,113.511,0,1.651,2,3.683,7.282,3,11.058,0.124,19.882,93.796,96.96066997302651
zone_16,2025-05-17,1,89.102,116.187,3,1.485,3,3.093,10.686,4,11.058,0.124,19.882,94.226,98.0
zone_16,2025-05-24,1,99.791,107.659,0,0.601,3,1.406,7.798,6,11.058,0.124,19.882,93.919,98.0
zone_16,2025-05-31,0,85.229,100.597,0,1.725,2,1.952,11.127,3,11.058,0.124,19.882,96.166,98.0
zone_16,2025-06-07,0,51.902,71.065,0,2.621,2,3.52,9.835,5,11.058,0.124,19.882,98.864,94.22307019942116
zone_16,2025-06-14,2,76.721,98.796,1,3.379,0,3.29,9.826,6,11.058,0.124,19.882,97.372,98.0
zone_16,2025-06-21,0,67.169,103.038,1,2.655,0,2.657,9.403,6,11.058,0.124,19.882,98.085,98.0
zone_16,2025-06-28,0,81.636,107.325,1,2.171,0,3.826,7.78,7,11.058,0.124,19.882,96.786,98.0
zone_16,2025-07-05,0,41.133,75.771,2,3.692,3,3.421,5.635,5,11.058,0.124,19.882,98.217,75.35208648917609
zone_16,2025-07-12,0,40.132,64.207,0,1.566,2,2.144,6.989,4,11.058,0.124,19.882,93.035,75.83642841830027
zone_16,2025-07-19,1,44.915,68.966,0,1.283,0,2.686,7.932,5,11.058,0.124,19.882,90.182,87.1207907471925
zone_16,2025-07-26,0,48.701,69.287,0,1.93,1,3.211,6.397,4,11.058,0.124,19.882,92.773,76.21356957607485
zone_16,2025-08-02,0,26.633,56.511,1,2.78,0,1.101,5.4,3,11.058,0.124,19.882,89.318,62.11245941278192
zone_16,2025-08-09,1,13.349,26.503,0,1.216,1,4.576,6.467,2,11.058,0.124,19.882,85.864,62.665684682390676
zone_16,2025-08-16,0,31.133,49.268,1,0.246,1,2.179,7.271,5,11.058,0.124,19.882,80.365,73.38595610652725
zone_16,2025-08-23,0,35.238,55.367,0,1.433,2,2.017,9.142,2,11.058,0.124,19.882,75.621,71.94663362833217
zone_16,2025-08-30,1,17.674,46.127,0,1.109,1,5.758,7.094,0,11.058,0.124,19.882,79.984,59.17078300633008
zone_16,2025-09-06,0,27.612,41.892,0,3.403,1,4.244,6.407,1,11.058,0.124,19.882,76.426,57.05953718861257
zone_16,2025-09-13,1,25.981,46.46,0,1.925,0,5.459,4.515,5,11.058,0.124,19.882,72.1,63.8353045242603
zone_16,2025-09-20,0,8.971,36.979,0,2.912,0,2.934,6.263,7,11.058,0.124,19.882,74.111,66.69773810084193
zone_16,2025-09-27,0,16.083,32.512,0,1.728,0,3.445,8.556,4,11.058,0.124,19.882,72.404,68.56116868411887
zone_16,2025-10-04,0,17.082,39.438,1,2.719,1,2.118,6.065,6,11.058,0.124,19.882,70.686,64.76120077160482
zone_16,2025-10-11,0,13.732,43.009,0,2.691,1,4.236,7.57,7,11.058,0.124,19.882,68.654,71.44672333911592
zone_16,2025-10-18,0,5.953,42.971,0,2.982,1,2.374,8.981,4,11.058,0.124,19.882,70.786,66.57786079741997
zone_16,2025-10-25,0,39.516,61.27,1,1.89,0,3.792,6.529,6,11.058,0.124,19.882,66.813,72.2500002805184
zone_16,2025-11-01,1,44.158,63.334,0,1.696,3,3.215,8.887,5,11.058,0.124,19.882,62.005,82.64363870059667
zone_16,2025-11-08,0,43.47,61.202,0,1.406,1,2.797,7.627,8,11.058,0.124,19.882,65.121,82.51980291243196
zone_16,2025-11-15,0,34.545,56.159,0,2.033,0,5.06,7.001,5,11.058,0.124,19.882,71.298,70.94506132764572
zone_16,2025-11-22,2,53.121,82.595,0,2.666,2,5.05,6.62,10,11.058,0.124,19.882,66.169,96.36628096916742
zone_16,2025-11-29,0,53.207,64.883,1,0.795,1,2.432,9.243,3,11.058,0.124,19.882,74.692,80.30409612850625
zone_16,2025-12-06,1,62.584,86.666,0,1.887,1,2.2,9.3,5,11.058,0.124,19.882,74.904,93.3351494177181
zone_16,2025-12-13,1,67.755,71.539,1,0.775,1,3.4,7.602,7,11.058,0.124,19.882,81.313,95.9499833559927
zone_16,2025-12-20,1,62.799,81.711,1,2.276,3,4.198,8.68,6,11.058,0.124,19.882,82.245,95.89454775688341
zone_16,2025-12-27,1,50.788,52.556,1,1.148,0,4.497,6.534,9,11.058,0.124,19.882,84.163,93.1341753924787
zone_16,2026-01-03,2,114.571,137.617,0,1.099,2,2.322,9.518,7,11.058,0.124,19.882,89.709,98.0
zone_16,2026-01-10,0,95.309,118.384,1,0.33,1,3.654,9.491,5,11.058,0.124,19.882,93.927,98.0
zone_16,2026-01-17,0,83.298,107.489,0,1.165,3,4.073,9.196,5,11.058,0.124,19.882,94.329,98.0
zone_16,2026-01-24,2,107.175,116.205,0,1.878,4,3.747,10.947,4,11.058,0.124,19.882,95.096,98.0
zone_16,2026-01-31,0,83.404,86.201,0,2.188,1,3.025,10.308,2,11.058,0.124,19.882,97.183,96.86899673014308
zone_16,2026-02-07,0,112.16,121.237,0,2.209,0,2.388,9.12,5,11.058,0.124,19.882,96.916,98.0
zone_16,2026-02-14,0,123.363,125.6,1,3.386,0,4.039,8.134,6,11.058,0.124,19.882,97.73,98.0
zone_16,2026-02-21,0,111.38,123.467,0,1.228,0,3.941,9.57,9,11.058,0.124,19.882,97.299,98.0
zone_16,2026-02-28,1,109.754,121.809,0,1.564,7,4.637,11.872,4,11.058,0.124,19.882,96.58,98.0
zone_16,2026-03-07,2,120.047,138.494,1,2.914,1,1.823,10.698,7,11.058,0.124,19.882,98.465,98.0
zone_16,2026-03-14,1,109.874,119.737,1,2.523,3,2.791,13.341,5,11.058,0.124,19.882,95.526,98.0
zone_16,2026-03-21,2,122.052,153.256,0,2.563,3,2.934,11.328,5,11.058,0.124,19.882,96.6,98.0
zone_16,2026-03-28,0,107.946,141.777,0,2.68,2,3.575,9.08,2,11.058,0.124,19.882,96.459,98.0
zone_16,2026-04-04,2,102.192,127.242,0,1.375,2,2.662,7.841,5,11.058,0.124,19.882,97.541,98.0
zone_16,2026-04-11,1,106.456,129.654,0,0.564,1,3.633,8.615,5,11.058,0.124,19.882,97.835,98.0
zone_16,2026-04-18,1,104.894,120.374,1,0.751,2,4.776,9.932,4,11.058,0.124,19.882,95.379,98.0
zone_17,2024-03-02,0,193.656,204.427,2,3.005,1,0.947,12.25,3,1.55,0.225,54.996,30.067,98.0
zone_17,2024-03-09,1,198.136,221.004,0,2.711,1,1.333,11.187,4,1.55,0.225,54.996,43.348,98.0
zone_17,2024-03-16,3,191.076,220.361,2,1.584,0,2.026,10.254,9,1.55,0.225,54.996,54.439,98.0
zone_17,2024-03-23,2,181.159,218.582,0,2.924,3,1.453,10.696,7,1.55,0.225,54.996,63.452,98.0
zone_17,2024-03-30,1,191.053,210.419,0,2.132,4,1.896,11.54,6,1.55,0.225,54.996,71.394,98.0
zone_17,2024-04-06,2,167.84,200.214,0,0.863,3,4.086,10.332,7,1.55,0.225,54.996,77.957,98.0
zone_17,2024-04-13,0,171.334,195.403,0,4.577,0,4.019,14.096,7,1.55,0.225,54.996,82.019,98.0
zone_17,2024-04-20,2,174.569,190.949,0,2.157,0,2.953,12.095,8,1.55,0.225,54.996,85.455,98.0
zone_17,2024-04-27,1,172.371,199.762,0,3.418,1,2.543,11.099,8,1.55,0.225,54.996,87.906,98.0
zone_17,2024-05-04,3,142.155,150.499,0,2.034,1,1.999,9.023,8,1.55,0.225,54.996,89.399,98.0
zone_17,2024-05-11,2,151.443,165.746,1,3.595,1,2.372,8.935,7,1.55,0.225,54.996,94.341,98.0
zone_17,2024-05-18,1,154.37,182.028,0,1.093,2,3.094,9.916,7,1.55,0.225,54.996,94.403,98.0
zone_17,2024-05-25,2,168.539,190.481,0,2.471,2,3.091,9.623,7,1.55,0.225,54.996,96.913,98.0
zone_17,2024-06-01,1,104.218,128.778,0,3.127,3,2.795,9.268,4,1.55,0.225,54.996,96.355,98.0
zone_17,2024-06-08,0,109.59,139.922,2,2.685,1,2.305,10.424,6,1.55,0.225,54.996,94.546,98.0
zone_17,2024-06-15,0,112.696,135.688,1,2.891,2,1.76,8.39,5,1.55,0.225,54.996,95.29,98.0
zone_17,2024-06-22,1,124.121,137.094,0,2.189,1,4.94,7.791,2,1.55,0.225,54.996,99.153,98.0
zone_17,2024-06-29,2,119.442,133.057,1,2.902,0,3.167,8.074,6,1.55,0.225,54.996,97.872,98.0
zone_17,2024-07-06,2,69.658,93.485,0,1.864,1,1.864,6.94,6,1.55,0.225,54.996,98.937,98.0
zone_17,2024-07-13,1,76.35,93.983,0,0.905,3,3.3,7.938,3,1.55,0.225,54.996,100.0,95.05613984176169
zone_17,2024-07-20,1,77.497,105.77,1,3.255,2,2.634,8.017,5,1.55,0.225,54.996,100.0,98.0
zone_17,2024-07-27,0,80.943,99.57,1,2.063,2,2.132,4.374,4,1.55,0.225,54.996,100.0,81.74061373691062
zone_17,2024-08-03,1,42.942,62.172,0,3.09,0,4.076,8.881,5,1.55,0.225,54.996,98.478,93.38515570582291
zone_17,2024-08-10,0,41.021,76.473,0,1.34,0,3.788,7.007,3,1.55,0.225,54.996,96.032,75.35487146320429
zone_17,2024-08-17,0,56.381,81.723,0,1.017,0,4.175,6.593,6,1.55,0.225,54.996,91.322,85.48603776432762
zone_17,2024-08-24,0,52.739,73.147,1,2.913,0,4.205,6.749,3,1.55,0.225,54.996,91.245,76.67326420771157
zone_17,2024-08-31,1,41.733,65.868,0,1.226,0,2.374,7.61,4,1.55,0.225,54.996,85.053,81.9161606578456
zone_17,2024-09-07,0,52.312,75.494,0,4.145,0,4.04,4.36,5,1.55,0.225,54.996,85.781,71.77965922334356
zone_17,2024-09-14,1,27.072,46.894,0,2.027,0,3.25,7.314,6,1.55,0.225,54.996,82.445,81.1323956524334
zone_17,2024-09-21,0,33.813,37.117,0,2.114,1,5.027,5.368,1,1.55,0.225,54.996,83.292,58.14071606309736
zone_17,2024-09-28,0,36.298,46.683,2,1.556,0,3.763,6.26,4,1.55,0.225,54.996,78.914,69.2169170380563
zone_17,2024-10-05,2,34.9,49.676,0,2.517,0,3.107,6.128,7,1.55,0.225,54.996,81.467,86.05666187109698
zone_17,2024-10-12,0,28.566,59.368,0,2.122,0,0.831,7.653,6,1.55,0.225,54.996,84.314,78.94443138923366
zone_17,2024-10-19,0,50.942,71.767,0,2.912,0,1.323,7.168,3,1.55,0.225,54.996,83.063,75.41093987549539
zone_17,2024-10-26,0,45.18,71.318,3,3.642,0,3.944,7.369,2,1.55,0.225,54.996,79.134,70.55778657553142
zone_17,2024-11-02,2,92.579,122.146,0,0.505,4,2.76,7.715,6,1.55,0.225,54.996,77.986,98.0
zone_17,2024-11-09,0,56.706,69.466,1,2.834,1,4.243,6.656,6,1.55,0.225,54.996,82.867,83.4897991181215
zone_17,2024-11-16,1,85.554,106.997,0,2.441,2,3.598,6.232,3,1.55,0.225,54.996,85.758,87.6950815369938
zone_17,2024-11-23,2,84.446,89.795,1,1.283,1,2.296,5.026,2,1.55,0.225,54.996,85.736,84.57785217064763
zone_17,2024-11-30,1,59.845,89.349,0,1.399,1,4.484,6.084,5,1.55,0.225,54.996,87.369,85.24098447570528
zone_17,2024-12-07,3,107.58,124.589,1,2.89,0,5.036,9.004,7,1.55,0.225,54.996,84.874,98.0
zone_17,2024-12-14,0,110.878,132.51,0,2.815,1,4.2,8.114,4,1.55,0.225,54.996,85.679,98.0
zone_17,2024-12-21,0,101.842,108.218,0,3.484,1,3.03,8.327,3,1.55,0.225,54.996,91.026,97.4022669859329
zone_17,2024-12-28,1,111.409,120.753,0,3.882,1,3.06,9.601,5,1.55,0.225,54.996,96.204,98.0
zone_17,2025-01-04,0,153.628,170.454,2,4.2,2,4.554,7.95,10,1.55,0.225,54.996,96.523,98.0
zone_17,2025-01-11,2,161.434,181.487,0,0.757,1,2.266,10.88,7,1.55,0.225,54.996,95.269,98.0
zone_17,2025-01-18,1,165.789,184.48,1,2.751,0,5.099,12.221,6,1.55,0.225,54.996,95.632,98.0
zone_17,2025-01-25,2,151.315,164.654,0,2.367,3,1.807,9.273,4,1.55,0.225,54.996,93.194,98.0
zone_17,2025-02-01,2,171.033,190.197,0,2.704,5,2.562,9.286,5,1.55,0.225,54.996,94.527,98.0
zone_17,2025-02-08,2,177.721,209.705,0,1.934,1,3.755,10.494,9,1.55,0.225,54.996,95.568,98.0
zone_17,2025-02-15,1,180.882,193.069,0,2.013,2,3.242,12.915,7,1.55,0.225,54.996,97.595,98.0
zone_17,2025-02-22,0,179.573,199.45,1,1.666,3,4.912,11.009,10,1.55,0.225,54.996,97.768,98.0
zone_17,2025-03-01,2,199.787,216.72,0,1.492,3,0.745,12.044,2,1.55,0.225,54.996,96.937,98.0
zone_17,2025-03-08,0,188.709,215.311,0,1.839,2,3.908,10.733,7,1.55,0.225,54.996,96.894,98.0
zone_17,2025-03-15,1,196.049,232.329,0,2.589,4,5.32,10.747,2,1.55,0.225,54.996,97.042,98.0
zone_17,2025-03-22,1,189.44,203.01,0,1.109,5,2.834,11.546,7,1.55,0.225,54.996,94.414,98.0
zone_17,2025-03-29,2,195.082,225.901,0,1.015,2,2.282,10.765,6,1.55,0.225,54.996,95.613,98.0
zone_17,2025-04-05,0,181.784,202.769,1,1.109,2,2.275,8.136,4,1.55,0.225,54.996,94.538,98.0
zone_17,2025-04-12,2,188.426,208.277,0,2.937,2,3.964,10.167,9,1.55,0.225,54.996,95.507,98.0
zone_17,2025-04-19,2,177.874,194.132,0,3.95,2,4.134,8.944,2,1.55,0.225,54.996,93.958,98.0
zone_17,2025-04-26,4,183.975,216.296,0,3.098,3,2.811,11.725,6,1.55,0.225,54.996,91.114,98.0
zone_17,2025-05-03,2,165.424,171.368,0,2.592,1,2.665,10.809,5,1.55,0.225,54.996,94.696,98.0
zone_17,2025-05-10,0,154.431,167.556,0,1.308,3,3.362,8.07,7,1.55,0.225,54.996,95.844,98.0
zone_17,2025-05-17,0,169.838,193.271,0,1.275,5,3.101,8.727,4,1.55,0.225,54.996,95.186,98.0
zone_17,2025-05-24,1,146.046,157.289,0,1.309,0,2.483,8.462,6,1.55,0.225,54.996,96.691,98.0
zone_17,2025-05-31,0,165.749,201.284,2,2.658,1,3.533,6.723,5,1.55,0.225,54.996,100.0,98.0
zone_17,2025-06-07,1,115.686,139.442,0,4.544,1,4.006,9.018,5,1.55,0.225,54.996,100.0,98.0
zone_17,2025-06-14,0,117.65,147.254,1,2.441,0,3.3,8.973,5,1.55,0.225,54.996,100.0,98.0
zone_17,2025-06-21,0,100.4,131.485,2,1.842,1,2.994,10.519,6,1.55,0.225,54.996,99.415,98.0
zone_17,2025-06-28,1,121.436,141.656,0,1.756,2,1.799,8.769,4,1.55,0.225,54.996,99.063,98.0
zone_17,2025-07-05,0,75.859,122.479,1,2.734,1,3.011,9.325,3,1.55,0.225,54.996,100.0,95.59101347049702
zone_17,2025-07-12,0,70.571,76.761,0,1.566,0,1.258,7.661,4,1.55,0.225,54.996,98.796,90.29270475939185
zone_17,2025-07-19,1,74.218,93.602,1,4.455,4,3.6,7.318,7,1.55,0.225,54.996,97.271,98.0
zone_17,2025-07-26,1,67.738,92.238,0,1.949,0,3.264,6.317,3,1.55,0.225,54.996,95.386,85.21015102648332
zone_17,2025-08-02,0,37.275,59.457,0,1.442,3,3.41,6.656,5,1.55,0.225,54.996,96.378,78.51963077555283
zone_17,2025-08-09,1,42.359,67.78,1,0.888,2,1.84,6.035,1,1.55,0.225,54.996,89.87,69.40551538746844
zone_17,2025-08-16,0,36.434,59.632,1,3.325,1,3.35,6.148,2,1.55,0.225,54.996,86.767,65.50752123037472
zone_17,2025-08-23,1,50.52,76.015,0,1.398,1,1.778,5.858,10,1.55,0.225,54.996,85.079,94.68234640329318
zone_17,2025-08-30,0,37.132,48.481,0,2.928,1,1.542,6.805,10,1.55,0.225,54.996,88.882,90.7109544901224
zone_17,2025-09-06,1,37.602,47.802,2,1.452,2,2.696,6.691,5,1.55,0.225,54.996,91.02,81.67516037396294
zone_17,2025-09-13,2,43.654,59.017,0,3.205,3,3.224,6.245,4,1.55,0.225,54.996,87.447,82.55617385496814
zone_17,2025-09-20,1,31.121,34.252,0,2.199,1,2.411,6.24,1,1.55,0.225,54.996,88.397,66.31838866414608
zone_17,2025-09-27,0,17.619,46.398,0,2.545,2,3.804,5.333,5,1.55,0.225,54.996,86.204,64.86442485076088
zone_17,2025-10-04,0,25.167,49.683,1,1.804,0,1.197,4.032,6,1.55,0.225,54.996,76.684,62.53295389700745
zone_17,2025-10-11,0,54.158,70.697,1,2.293,2,4.753,9.473,3,1.55,0.225,54.996,73.008,82.08135640840442
zone_17,2025-10-18,0,38.92,57.513,1,2.25,2,2.882,5.567,6,1.55,0.225,54.996,73.357,71.44917232161264
zone_17,2025-10-25,1,55.175,72.404,0,0.554,1,3.55,4.312,2,1.55,0.225,54.996,75.07,65.6856173595483
zone_17,2025-11-01,1,83.605,102.323,0,1.863,0,2.899,8.233,5,1.55,0.225,54.996,69.382,95.43558848014449
zone_17,2025-11-08,1,90.209,95.979,0,1.884,0,0.429,5.355,9,1.55,0.225,54.996,80.216,98.0
zone_17,2025-11-15,1,63.408,85.351,1,1.784,2,2.972,8.859,3,1.55,0.225,54.996,83.873,90.04413403498646
zone_17,2025-11-22,0,77.469,95.235,0,3.453,1,1.064,6.558,3,1.55,0.225,54.996,83.642,81.43791962400208
zone_17,2025-11-29,2,82.598,94.349,2,2.81,1,4.044,6.817,1,1.55,0.225,54.996,84.865,87.59244308851065
zone_17,2025-12-06,1,107.139,135.64,1,3.634,2,2.53,7.357,4,1.55,0.225,54.996,87.026,98.0
zone_17,2025-12-13,2,132.531,148.682,0,2.394,2,1.0,10.763,0,1.55,0.225,54.996,87.192,98.0
zone_17,2025-12-20,2,110.562,131.848,1,3.548,1,3.249,8.905,6,1.55,0.225,54.996,89.745,98.0
zone_17,2025-12-27,3,115.463,129.19,1,2.638,2,4.671,9.103,8,1.55,0.225,54.996,94.809,98.0
zone_17,2026-01-03,1,152.899,184.915,0,2.182,2,2.046,10.292,5,1.55,0.225,54.996,100.0,98.0
zone_17,2026-01-10,1,151.721,170.769,0,1.432,1,2.402,8.782,3,1.55,0.225,54.996,96.805,98.0
zone_17,2026-01-17,2,155.884,160.08,0,2.121,1,2.516,9.895,8,1.55,0.225,54.996,96.987,98.0
zone_17,2026-01-24,0,130.042,159.224,0,0.22,1,1.662,9.17,4,1.55,0.225,54.996,96.974,98.0
zone_17,2026-01-31,1,159.827,181.872,0,1.953,1,4.604,10.252,0,1.55,0.225,54.996,96.239,98.0
zone_17,2026-02-07,7,191.768,214.878,0,5.186,1,2.708,11.664,8,1.55,0.225,54.996,96.762,98.0
zone_17,2026-02-14,1,180.993,204.897,0,1.046,3,3.41,9.944,10,1.55,0.225,54.996,100.0,98.0
zone_17,2026-02-21,2,174.518,207.393,0,1.555,1,3.481,9.184,4,1.55,0.225,54.996,100.0,98.0
zone_17,2026-02-28,1,179.722,207.028,0,2.343,2,1.808,9.671,7,1.55,0.225,54.996,98.084,98.0
zone_17,2026-03-07,1,192.601,226.23,1,3.359,1,4.263,9.782,8,1.55,0.225,54.996,100.0,98.0
zone_17,2026-03-14,2,192.754,222.105,1,2.161,2,4.313,10.644,10,1.55,0.225,54.996,100.0,98.0
zone_17,2026-03-21,2,183.44,210.276,0,2.602,1,1.98,9.856,4,1.55,0.225,54.996,97.902,98.0
zone_17,2026-03-28,2,189.183,205.077,0,3.779,3,3.391,8.672,7,1.55,0.225,54.996,98.06,98.0
zone_17,2026-04-04,0,183.071,190.505,1,3.327,1,2.782,10.777,8,1.55,0.225,54.996,94.936,98.0
zone_17,2026-04-11,2,176.694,206.367,0,1.03,0,2.94,9.365,8,1.55,0.225,54.996,97.22,98.0
zone_17,2026-04-18,0,204.218,222.805,0,2.376,0,0.852,9.352,7,1.55,0.225,54.996,95.771,98.0
zone_18,2024-03-02,2,205.073,218.372,0,0.261,0,3.909,8.08,4,9.427,0.594,177.956,56.734,98.0
zone_18,2024-03-09,3,180.377,196.033,0,0.927,0,2.212,10.436,7,9.427,0.594,177.956,65.823,98.0
zone_18,2024-03-16,0,199.785,226.112,2,0.533,2,3.394,9.04,10,9.427,0.594,177.956,71.906,98.0
zone_18,2024-03-23,2,190.574,205.208,0,3.855,3,3.593,8.331,4,9.427,0.594,177.956,76.92,98.0
zone_18,2024-03-30,0,188.335,201.863,0,1.49,1,1.877,9.344,7,9.427,0.594,177.956,81.38,98.0
zone_18,2024-04-06,2,175.362,188.137,0,0.867,1,2.995,9.132,10,9.427,0.594,177.956,84.656,98.0
zone_18,2024-04-13,2,183.27,197.787,1,5.116,2,3.694,10.905,7,9.427,0.594,177.956,85.057,98.0
zone_18,2024-04-20,2,188.815,202.035,0,2.256,2,4.683,11.782,3,9.427,0.594,177.956,89.578,98.0
zone_18,2024-04-27,3,180.057,198.464,0,0.833,2,2.748,14.049,4,9.427,0.594,177.956,93.043,98.0
zone_18,2024-05-04,2,153.832,189.931,1,1.924,1,2.773,11.433,2,9.427,0.594,177.956,95.581,98.0
zone_18,2024-05-11,1,126.433,156.1,0,3.223,3,4.853,6.938,5,9.427,0.594,177.956,93.473,98.0
zone_18,2024-05-18,1,151.882,168.699,1,2.728,2,4.476,7.623,2,9.427,0.594,177.956,94.775,98.0
zone_18,2024-05-25,3,159.756,182.044,0,2.372,1,3.612,12.068,2,9.427,0.594,177.956,96.142,98.0
zone_18,2024-06-01,4,102.826,126.888,0,3.626,2,4.084,11.564,5,9.427,0.594,177.956,97.236,98.0
zone_18,2024-06-08,1,101.496,115.74,0,1.168,2,1.951,8.781,2,9.427,0.594,177.956,97.578,98.0
zone_18,2024-06-15,1,109.36,130.808,1,0.33,0,2.571,10.563,6,9.427,0.594,177.956,97.965,98.0
zone_18,2024-06-22,3,102.905,114.055,0,2.379,0,3.232,10.704,3,9.427,0.594,177.956,98.232,98.0
zone_18,2024-06-29,0,126.558,141.04,0,2.43,1,3.657,9.276,2,9.427,0.594,177.956,99.87,98.0
zone_18,2024-07-06,1,78.936,96.514,0,2.03,0,3.883,8.426,4,9.427,0.594,177.956,97.567,98.0
zone_18,2024-07-13,0,79.473,102.555,0,0.368,3,3.092,6.731,5,9.427,0.594,177.956,100.0,96.74337799544276
zone_18,2024-07-20,1,85.989,99.08,0,2.01,2,3.581,8.411,3,9.427,0.594,177.956,98.959,98.0
zone_18,2024-07-27,1,91.495,133.066,1,1.898,3,1.894,7.428,1,9.427,0.594,177.956,97.576,95.70464505300188
zone_18,2024-08-03,1,37.938,48.371,0,2.668,0,4.087,7.663,3,9.427,0.594,177.956,94.335,84.80992764737262
zone_18,2024-08-10,2,49.368,59.278,0,2.391,0,3.162,6.006,5,9.427,0.594,177.956,89.062,90.67743477193208
zone_18,2024-08-17,1,33.416,58.813,2,0.245,2,3.32,7.553,4,9.427,0.594,177.956,88.01,84.03808605787825
zone_18,2024-08-24,2,35.73,47.98,1,2.979,1,3.339,6.299,4,9.427,0.594,177.956,91.917,85.6195701413035
zone_18,2024-08-31,0,69.377,85.116,0,2.333,1,3.772,9.11,7,9.427,0.594,177.956,89.979,98.0
zone_18,2024-09-07,0,24.2,37.584,0,2.458,5,4.371,6.318,4,9.427,0.594,177.956,91.451,73.23990859088046
zone_18,2024-09-14,1,30.291,53.352,2,3.481,2,2.93,6.579,3,9.427,0.594,177.956,89.137,77.07162924531069
zone_18,2024-09-21,0,37.939,48.549,1,3.349,3,0.798,7.429,0,9.427,0.594,177.956,87.49,69.42133155749555
zone_18,2024-09-28,1,39.872,56.185,1,3.519,1,2.075,9.637,2,9.427,0.594,177.956,82.213,86.55692493143819
zone_18,2024-10-05,1,44.593,74.465,0,1.38,3,2.938,9.108,3,9.427,0.594,177.956,79.494,88.06309846258867
zone_18,2024-10-12,0,37.175,72.35,0,1.169,2,4.197,7.107,3,9.427,0.594,177.956,80.085,74.22150444686422
zone_18,2024-10-19,0,37.792,39.651,1,4.414,2,4.7,5.803,5,9.427,0.594,177.956,82.162,75.69720719929812
zone_18,2024-10-26,1,70.233,91.39,1,1.041,1,3.897,6.113,4,9.427,0.594,177.956,80.369,87.90603462569307
zone_18,2024-11-02,4,83.523,108.738,0,2.764,1,4.563,7.492,5,9.427,0.594,177.956,79.435,98.0
zone_18,2024-11-09,0,71.633,92.989,0,3.025,1,3.428,9.491,8,9.427,0.594,177.956,82.732,98.0
zone_18,2024-11-16,0,97.36,120.696,0,1.963,0,1.708,3.293,5,9.427,0.594,177.956,80.88,84.34261778324976
zone_18,2024-11-23,0,87.309,106.03,0,3.234,0,4.039,6.842,5,9.427,0.594,177.956,81.473,94.45084107284899
zone_18,2024-11-30,2,81.347,103.894,1,2.442,0,3.34,6.134,6,9.427,0.594,177.956,85.41,98.0
zone_18,2024-12-07,1,108.595,132.091,0,3.459,0,3.956,7.913,0,9.427,0.594,177.956,89.621,97.77180498756643
zone_18,2024-12-14,0,114.115,135.322,0,1.876,0,0.804,8.34,4,9.427,0.594,177.956,90.8,98.0
zone_18,2024-12-21,1,90.328,112.656,0,2.626,0,2.551,6.988,6,9.427,0.594,177.956,94.4,98.0
zone_18,2024-12-28,2,120.47,137.336,0,1.878,3,4.191,9.352,8,9.427,0.594,177.956,91.304,98.0
zone_18,2025-01-04,1,151.433,179.593,0,2.293,2,2.034,8.85,4,9.427,0.594,177.956,93.901,98.0
zone_18,2025-01-11,0,143.878,153.584,0,1.72,1,3.407,10.051,7,9.427,0.594,177.956,95.738,98.0
zone_18,2025-01-18,1,140.127,164.566,0,1.725,2,3.516,9.203,8,9.427,0.594,177.956,92.374,98.0
zone_18,2025-01-25,3,140.221,160.581,0,2.181,1,1.772,9.62,6,9.427,0.594,177.956,96.882,98.0
zone_18,2025-02-01,2,173.814,192.131,0,3.22,1,3.008,9.654,9,9.427,0.594,177.956,97.257,98.0
zone_18,2025-02-08,1,166.306,190.295,0,1.931,0,2.98,10.587,5,9.427,0.594,177.956,97.316,98.0
zone_18,2025-02-15,1,189.652,200.663,0,2.812,4,2.799,10.329,3,9.427,0.594,177.956,95.622,98.0
zone_18,2025-02-22,4,171.191,186.012,0,3.421,4,2.942,11.223,2,9.427,0.594,177.956,97.055,98.0
zone_18,2025-03-01,2,182.497,205.35,0,1.774,5,4.945,10.825,5,9.427,0.594,177.956,95.391,98.0
zone_18,2025-03-08,3,178.839,198.312,0,2.243,3,2.95,8.745,7,9.427,0.594,177.956,94.745,98.0
zone_18,2025-03-15,1,178.666,197.425,1,2.964,5,4.302,12.382,4,9.427,0.594,177.956,95.548,98.0
zone_18,2025-03-22,4,191.496,192.329,0,0.754,1,2.809,11.609,8,9.427,0.594,177.956,97.612,98.0
zone_18,2025-03-29,1,177.817,188.602,1,3.034,5,3.031,11.63,9,9.427,0.594,177.956,96.793,98.0
zone_18,2025-04-05,2,177.948,191.307,0,0.987,2,4.236,9.767,6,9.427,0.594,177.956,96.539,98.0
zone_18,2025-04-12,2,189.842,206.493,0,1.909,4,4.463,11.793,5,9.427,0.594,177.956,97.695,98.0
zone_18,2025-04-19,0,161.792,189.512,0,3.402,0,2.342,9.51,5,9.427,0.594,177.956,96.556,98.0
zone_18,2025-04-26,1,185.056,209.07,0,0.997,3,4.245,10.923,7,9.427,0.594,177.956,93.819,98.0
